       50       0.6   18.9831    4.4964 
       51       0.6    19.435   4.55132 
       52       0.6   19.8865   4.60659 
       53       0.6   20.3377   4.66221 
       54       0.6   20.7886   4.71813 
       55       0.6   21.2392   4.77435 
       56       0.6   21.6896   4.83084 
       57       0.6   22.1397   4.88757 
       58       0.6   22.5896   4.94454 
       59       0.6   23.0392   5.00173 
       60       0.6   23.4887   5.05913 
       61       0.6    23.938   5.11671 
       62       0.6   24.3871   5.17448 
       63       0.6   24.8361   5.23241 
       64       0.6   25.2848    5.2905 
       65       0.6   25.7335   5.34874 
       22       0.8   5.39553   3.89461 
       23       0.8    6.0935   3.70319 
       24       0.8   6.69001   3.61323 
       25       0.8   7.24282   3.56698 
       26       0.8   7.77061   3.54576 
       27       0.8   8.28208   3.54086 
       28       0.8   8.78207   3.54745 
       29       0.8   9.27357   3.56254 
       30       0.8   9.75853   3.58417 
       31       0.8   10.2383   3.61097 
       32       0.8    10.714   3.64193 
       33       0.8   11.1862   3.67633 
       34       0.8   11.6555    3.7136 
       35       0.8   12.1225   3.75328 
       36       0.8   12.5874   3.79503 
       37       0.8   13.0505   3.83856 
       38       0.8    13.512   3.88364 
       39       0.8   13.9723   3.93007 
       40       0.8   14.4313    3.9777 
       41       0.8   14.8893   4.02639 
       42       0.8   15.3463   4.07602 
       43       0.8   15.8025   4.12649 
       44       0.8    16.258   4.17773 
       45       0.8   16.7127   4.22965 
       46       0.8   17.1669   4.28219 
       47       0.8   17.6205   4.33529 
       48       0.8   18.0736   4.38891 
       49       0.8   18.5262     4.443 
       50       0.8   18.9784   4.49752 
       51       0.8   19.4302   4.55243 
       52       0.8   19.8817   4.60772 
       53       0.8   20.3328   4.66334 
       54       0.8   20.7836   4.71927 
       55       0.8   21.2341   4.77549 
       56       0.8   21.6844   4.83199 
       57       0.8   22.1344   4.88873 
       58       0.8   22.5842   4.94571 
       59       0.8   23.0338   5.00291 
       60       0.8   23.4832   5.06031 
       61       0.8   23.9324    5.1179 
       62       0.8   24.3814   5.17567 
       63       0.8   24.8303   5.23362 
       64       0.8    25.279   5.29172 
       65       0.8   25.7276   5.34997 
       22         1   5.38822   3.89989 
       23         1   6.08808   3.70648 
       24         1   6.68519   3.61583 
       25         1   7.23828   3.56922 
       26         1    7.7662   3.54777 
       27         1   8.27773   3.54272 
       28         1   8.77774    3.5492 
       29         1   9.26922   3.56421 
       30         1   9.75415   3.58578 
       31         1   10.2339   3.61252 
       32         1   10.7095   3.64345 
       33         1   11.1816   3.67782 
       34         1   11.6509   3.71506 
       35         1   12.1178   3.75473 
       36         1   12.5826   3.79646 
       37         1   13.0456   3.83998 
       38         1   13.5071   3.88505 
       39         1   13.9672   3.93148 
       40         1   14.4262    3.9791 
       41         1   14.8841   4.02779 
       42         1    15.341   4.07742 
       43         1   15.7971    4.1279 
       44         1   16.2525   4.17913 
       45         1   16.7072   4.23105 
       46         1   17.1612    4.2836 
       47         1   17.6147    4.3367 
       48         1   18.0677   4.39033 
       49         1   18.5202   4.44442 
       50         1   18.9724   4.49895 
       51         1   19.4241   4.55387 
       52         1   19.8754   4.60916 
       53         1   20.3264   4.66479 
       54         1   20.7772   4.72073 
       55         1   21.2276   4.77697 
       56         1   21.6778   4.83347 
       57         1   22.1277   4.89022 
       58         1   22.5774   4.94721 
       59         1   23.0269   5.00442 
       60         1   23.4761   5.06183 
       61         1   23.9252   5.11943 
       62         1   24.3742   5.17722 
       63         1   24.8229   5.23517 
       64         1   25.2715   5.29328 
       65         1     25.72   5.35154 
       22       1.2   5.37921   3.90642 
       23       1.2   6.08145   3.71052 
       24       1.2    6.6793   3.61902 
       25       1.2   7.23272   3.57196 
       26       1.2    7.7608   3.55024 
       27       1.2   8.27241     3.545 
       28       1.2   8.77244   3.55134 
       29       1.2   9.26391   3.56625 
       30       1.2   9.74881   3.58774 
       31       1.2   10.2285   3.61443 
       32       1.2    10.704   3.64531 
       33       1.2   11.1761   3.67965 
       34       1.2   11.6453   3.71686 
       35       1.2   12.1121    3.7565 
       36       1.2   12.5768   3.79821 
       37       1.2   13.0397   3.84172 
       38       1.2   13.5011   3.88678 
       39       1.2   13.9611    3.9332 
       40       1.2     14.42   3.98082 
       41       1.2   14.8777    4.0295 
       42       1.2   15.3346   4.07913 
       43       1.2   15.7906   4.12961 
       44       1.2   16.2458   4.18085 
       45       1.2   16.7004   4.23277 
       46       1.2   17.1543   4.28532 
       47       1.2   17.6077   4.33844 
       48       1.2   18.0606   4.39207 
       49       1.2    18.513   4.44617 
       50       1.2    18.965    4.5007 
       51       1.2   19.4165   4.55563 
       52       1.2   19.8678   4.61093 
       53       1.2   20.3187   4.66657 
       54       1.2   20.7693   4.72252 
       55       1.2   21.2196   4.77877 
       56       1.2   21.6696   4.83528 
       57       1.2   22.1194   4.89205 
       58       1.2    22.569   4.94905 
       59       1.2   23.0183   5.00626 
       60       1.2   23.4675   5.06369 
       61       1.2   23.9165    5.1213 
       62       1.2   24.3653    5.1791 
       63       1.2   24.8139   5.23707 
       64       1.2   25.2624   5.29519 
       65       1.2   25.7107   5.35347 
       22       1.4   5.36846   3.91424 
       23       1.4   6.07359   3.71533 
       24       1.4   6.67232   3.62281 
       25       1.4   7.22614   3.57521 
       26       1.4   7.75442   3.55316 
       27       1.4   8.26612   3.54769 
       28       1.4   8.76618   3.55387 
       29       1.4   9.25763   3.56867 
       30       1.4   9.74248   3.59007 
       31       1.4   10.2221   3.61668 
       32       1.4   10.6976   3.64751 
       33       1.4   11.1695    3.6818 
       34       1.4   11.6387   3.71898 
       35       1.4   12.1053   3.75859 
       36       1.4   12.5699   3.80029 
       37       1.4   13.0327   3.84378 
       38       1.4    13.494   3.88883 
       39       1.4   13.9539   3.93524 
       40       1.4   14.4126   3.98285 
       41       1.4   14.8702   4.03153 
       42       1.4   15.3269   4.08116 
       43       1.4   15.7828   4.13164 
       44       1.4   16.2379   4.18288 
       45       1.4   16.6923   4.23481 
       46       1.4   17.1461   4.28736 
       47       1.4   17.5994   4.34048 
       48       1.4   18.0521   4.39412 
       49       1.4   18.5044   4.44823 
       50       1.4   18.9562   4.50277 
       51       1.4   19.4077   4.55772 
       52       1.4   19.8587   4.61303 
       53       1.4   20.3095   4.66868 
       54       1.4   20.7599   4.72464 
       55       1.4   21.2101    4.7809 
       56       1.4     21.66   4.83742 
       57       1.4   22.1096    4.8942 
       58       1.4   22.5591   4.95122 
       59       1.4   23.0083   5.00845 
       60       1.4   23.4573   5.06589 
       61       1.4   23.9061   5.12352 
       62       1.4   24.3548   5.18133 
       63       1.4   24.8032   5.23931 
       64       1.4   25.2516   5.29745 
       65       1.4   25.6998   5.35575 
       22       1.6   5.35592   3.92341 
       23       1.6   6.06447   3.72091 
       24       1.6   6.66425   3.62719 
       25       1.6   7.21853   3.57898 
       26       1.6   7.74704   3.55654 
       27       1.6   8.25885   3.55081 
       28       1.6   8.75894   3.55681 
       29       1.6   9.25038   3.57146 
       30       1.6   9.73518   3.59276 
       31       1.6   10.2148   3.61929 
       32       1.6   10.6901   3.65006 
       33       1.6    11.162    3.6843 
       34       1.6    11.631   3.72143 
       35       1.6   12.0975   3.76101 
       36       1.6    12.562   3.80268 
       37       1.6   13.0247   3.84616 
       38       1.6   13.4858   3.89119 
       39       1.6   13.9455   3.93759 
       40       1.6   14.4041    3.9852 
       41       1.6   14.8616   4.03388 
       42       1.6   15.3181    4.0835 
       43       1.6   15.7738   4.13398 
       44       1.6   16.2288   4.18523 
       45       1.6    16.683   4.23716 
       46       1.6   17.1367   4.28972 
       47       1.6   17.5898   4.34285 
       48       1.6   18.0423   4.39649 
       49       1.6   18.4944   4.45061 
       50       1.6   18.9461   4.50517 
       51       1.6   19.3974   4.56012 
       52       1.6   19.8483   4.61545 
       53       1.6   20.2989   4.67111 
       54       1.6   20.7492   4.72709 
       55       1.6   21.1992   4.78336 
       56       1.6   21.6489    4.8399 
       57       1.6   22.0984   4.89669 
       58       1.6   22.5476   4.95372 
       59       1.6   22.9967   5.01097 
       60       1.6   23.4455   5.06843 
       61       1.6   23.8941   5.12608 
