# OSCAR 2020 LaBr; 16.3 cm distance
# Response functions from article arXiv:2008.06240v2 | Response functions simulated by GEANT4 (Fabio and Gry, August 2020) || FWHM rel. and Eff Normalized to 1 at 1.33 MeV.
# Next: Numer of Lines
997
# Eg              FWHM_rel      Eff_tot             FE            SE            DE            c511
5.3000e+02	1.4453e+00	1.0980e+00	1.5786e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.4000e+02	1.4324e+00	1.0943e+00	1.5718e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.5000e+02	1.4199e+00	1.0952e+00	1.5644e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.6000e+02	1.4079e+00	1.0932e+00	1.5635e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.7000e+02	1.3962e+00	1.0903e+00	1.5520e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.8000e+02	1.3849e+00	1.0906e+00	1.5530e+05	0.0000e+00	0.0000e+00	0.0000e+00
5.9000e+02	1.3740e+00	1.0910e+00	1.5480e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.0000e+02	1.3634e+00	1.0894e+00	1.5395e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.1000e+02	1.3531e+00	1.0887e+00	1.5382e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.2000e+02	1.3431e+00	1.0867e+00	1.5354e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.3000e+02	1.3334e+00	1.0846e+00	1.5326e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.4000e+02	1.3240e+00	1.0865e+00	1.5220e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.5000e+02	1.3149e+00	1.0831e+00	1.5208e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.6000e+02	1.3060e+00	1.0834e+00	1.5162e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.7000e+02	1.2974e+00	1.0814e+00	1.5194e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.8000e+02	1.2890e+00	1.0793e+00	1.5061e+05	0.0000e+00	0.0000e+00	0.0000e+00
6.9000e+02	1.2808e+00	1.0766e+00	1.5029e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.0000e+02	1.2728e+00	1.0773e+00	1.5038e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.1000e+02	1.2651e+00	1.0737e+00	1.4971e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.2000e+02	1.2575e+00	1.0743e+00	1.5003e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.3000e+02	1.2502e+00	1.0716e+00	1.4873e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.4000e+02	1.2430e+00	1.0676e+00	1.4911e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.5000e+02	1.2360e+00	1.0687e+00	1.4883e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.6000e+02	1.2291e+00	1.0679e+00	1.4882e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.7000e+02	1.2225e+00	1.0669e+00	1.4812e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.8000e+02	1.2159e+00	1.0659e+00	1.4799e+05	0.0000e+00	0.0000e+00	0.0000e+00
7.9000e+02	1.2096e+00	1.0632e+00	1.4749e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.0000e+02	1.2034e+00	1.0635e+00	1.4772e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.1000e+02	1.1973e+00	1.0629e+00	1.4707e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.2000e+02	1.1914e+00	1.0597e+00	1.4694e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.3000e+02	1.1855e+00	1.0601e+00	1.4696e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.4000e+02	1.1799e+00	1.0578e+00	1.4633e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.5000e+02	1.1743e+00	1.0582e+00	1.4680e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.6000e+02	1.1689e+00	1.0568e+00	1.4578e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.7000e+02	1.1636e+00	1.0553e+00	1.4597e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.1583e+00	1.0516e+00	1.4558e+05	0.0000e+00	0.0000e+00	0.0000e+00
8.9000e+02	1.1532e+00	1.0509e+00	1.4546e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.0000e+02	1.1482e+00	1.0497e+00	1.4574e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.1000e+02	1.1433e+00	1.0475e+00	1.4540e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.2000e+02	1.1385e+00	1.0466e+00	1.4508e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.3000e+02	1.1338e+00	1.0461e+00	1.4520e+05	0.0000e+00	0.0000e+00	0.0000e+00
