!FILE=Disk
!KIND=Spectrum
!LABORATORY=Oslo Cyclotron Laboratory (OCL)
!EXPERIMENT=mama
!COMMENT=Range curve for alp on silicon                              
!TIME=DATE:Wed Jun 25 14:14:13 2003
!CALIBRATION EkeV=3, 0.000000E+00, 0.400000E+02, 0.000000E+00
!PRECISION=16
!DIMENSION=1,0:2047
!CHANNEL=(0:2047)
     255.330    256.079    256.829    257.580    258.332    259.085    259.839
     260.594    261.350    262.107    262.865    263.624    264.384    265.145
     265.907    266.670    267.434    268.200    268.966    269.733    270.501
     271.270    272.040    272.812    273.584    274.357    275.131    275.907
     276.683    277.460    278.239    279.018    279.798    280.580    281.362
     282.145    282.930    283.715    284.502    285.289    286.077    286.867
     287.657    288.449    289.241    290.035    290.829    291.625    292.421
     293.219    294.018    294.817    295.618    296.419    297.222    298.026
     298.830    299.636    300.443    301.250    302.059    302.868    303.679
     304.491    305.304    306.117    306.932    307.748    308.565    309.382
     310.201    311.021    311.842    312.664    313.486    314.310    315.135
     315.961    316.788    317.615    318.444    319.274    320.105    320.937
     321.770    322.604    323.439    324.274    325.111    325.949    326.788
     327.628    328.469    329.311    330.154    330.998    331.843    332.689
     333.536    334.384    335.233    336.083    336.934    337.786    338.639
     339.493    340.348    341.204    342.061    342.919    343.778    344.639
     345.500    346.362    347.225    348.089    348.954    349.820    350.687
     351.555    352.424    353.294    354.166    355.038    355.911    356.785
     357.660    358.536    359.413    360.292    361.171    362.051    362.932
     363.814    364.697    365.581    366.467    367.353    368.240    369.128
     370.017    370.907    371.799    372.691    373.584    374.478    375.373
     376.270    377.167    378.065    378.964    379.864    380.766    381.668
     382.571    383.475    384.380    385.286    386.194    387.102    388.011
     388.921    389.832    390.745    391.658    392.572    393.487    394.404
     395.321    396.239    397.158    398.078    398.999    399.922    400.845
     401.769    402.694    403.620    404.548    405.476    406.405    407.335
     408.266    409.198    410.132    411.066    412.001    412.937    413.874
     414.813    415.752    416.692    417.633    418.575    419.518    420.462
     421.408    422.354    423.301    424.249    425.198    426.148    427.099
     428.052    429.005    429.959    430.914    431.870    432.827    433.785
     434.744    435.704    436.665    437.627    438.591    439.555    440.520
     441.486    442.453    443.421    444.390    445.360    446.331    447.303
     448.276    449.250    450.225    451.201    452.178    453.156    454.135
     455.115    456.096    457.078    458.061    459.045    460.030    461.016
     462.002    462.990    463.979    464.969    465.960    466.952    467.945
     468.939    469.934    470.929    471.926    472.924    473.923    474.923
     475.923    476.925    477.928    478.932    479.937    480.942    481.949
     482.957    483.966    484.975    485.986    486.998    488.011    489.024
