 188  76 112     607.05     0.66
 189  76 113     429.11     0.73
 190  76 114     710.06     6.10
 191  80 111     699.79    44.70
 192  78 114     792.71     1.09
 193  78 115     601.72     0.61
 194  78 116     794.00     1.40
 195  78 117     572.26     1.45
 196  78 118     856.70     1.27
 197  80 117     527.62     2.21
 198  80 118     659.73     0.43
 199  80 119     402.68     0.45
 200  80 120     610.74     1.57
 201  82 119     364.08    16.04
 202  80 122     573.88    10.37
 203  82 121     242.36    11.03
 204  82 122     467.52     0.65
 205  82 123     173.76     0.64
 206  82 124     419.12     0.82
 207  82 125     118.27     1.93
 208  84 124     573.05     1.64
 209  84 125     538.87     1.59
 210  84 126     593.01     0.56
 211  84 127     232.05     0.74
 212  86 126     659.18     2.29
 213  84 129     451.35     2.27
 214  84 130     780.70     5.25
 215  86 129     531.47     4.98
 216  86 130     856.22     6.04
 217  86 131     693.27     3.43
 218  86 132     897.83     5.32
 219  88 131     532.49     5.60
 220  88 132     875.93     7.11
 221  88 133     579.09     4.44
 222  88 134     812.89     5.63
 223  90 133     444.69     6.62
 224  88 136     786.62     1.69
 225  90 135     455.63     4.59
 226  90 136     628.05     5.62
 227  90 137     408.17     2.61
 228  90 138     633.45     1.67
 229  90 139     514.01     1.95
 230  92 138     707.22     6.65
 231  92 139     475.36     2.94
 232  92 140     691.61     1.38
 233  92 141     576.68     5.47
 234  92 142     691.41     0.97
 235  92 143     514.49     3.20
 236  94 142     520.73     1.07
 237  94 143     369.16    35.66
 238  94 144     567.84     0.37
 239  94 145     465.95     0.44
 240  94 146     592.78     0.87
 241  96 145     359.74     9.77
 242  96 146     469.99     0.36
 243  96 147     399.87     0.60
 244  96 148     587.86     0.81
 245  96 149     501.26     1.74
 246  98 148     542.88     1.23
 247  96 151     675.99    14.55
 248  98 150     559.57     4.50
 249  98 151     450.00    50.20
 250  98 152     567.13     2.99
 251  98 153     509.50     4.01
 252 100 152     515.66     4.96
 253 100 153     553.39    35.59
 254 100 154     544.26     3.16
 255 100 155     442.37     4.60
 256 102 154     478.19     6.27
 257 102 155     604.20    40.39
 258 102 156     513.51   100.07
 259 102 157     338.91    50.14
 260 104 156     627.50   149.91
 261 104 157     637.50   109.26
 262 104 158     618.50   223.50
 263 106 157     578.00   152.41
 264 106 158     611.50   232.64
 265 106 159     624.00   200.66
 266 106 160     657.50   332.51
 267 108 159     548.50   263.08
 268 108 160     650.50   349.67
 269 110 159     332.00   269.65
 270 110 160     666.00   547.16
 271 110 161     584.00   490.05
