  57  28  29    4185.09    26.20
  57  30  27    1297.50   273.51
  58  21  37     648.00   841.86
  58  23  35     846.82   246.38
  58  25  33     895.12    14.53
  58  27  31    1216.00     0.38
  58  29  29    3317.54   149.21
  59  22  37     656.50   651.05
  59  24  35     873.39   215.31
  59  26  33    1144.89     1.70
  59  28  31    1039.14     5.54
  59  30  29    2337.68   135.43
  60  23  37     545.04   437.03
  60  25  35     863.09   131.99
  60  27  33    1106.25     0.51
  60  29  31    1709.12     7.87
  60  31  29    2496.50   201.66
  61  24  37     274.79   288.76
  61  26  35     883.55     7.64
  61  28  33     985.25     0.35
  61  30  31    2452.88    26.57
  61  32  29    2459.00   238.97
  62  23  39     573.00   688.95
  62  25  37     622.78   231.82
  62  27  35     864.73    10.01
  62  29  33    1015.71     0.95
  62  31  31    1943.00   169.53
  63  24  39    1085.24   456.65
  63  26  37     654.82   140.11
  63  28  35     960.68     0.25
  63  30  33    1076.03     8.84
  63  32  31    1147.00   197.34
  64  25  39     437.80   366.26
  64  27  37     807.39    15.65
  64  29  35     956.52     0.74
  64  31  33    1688.87   120.83
  64  33  31    1268.50   503.53
  65  26  39     470.64   256.27
  65  28  37     710.20     7.99
  65  30  35     967.70     5.03
  65  32  33    2492.39   190.54
  66  25  41     665.77   579.87
  66  27  39     585.01   140.40
  66  29  37     821.56     4.08
  66  31  35     869.92    50.01
  66  33  33    1822.50   376.89
  67  26  41     661.35   441.26
  67  28  39     737.76    11.66
  67  30  37     894.52     0.66
  67  32  35     920.46   126.86
  68  27  41     216.38   271.66
  68  29  39     800.34     6.97
  68  31  37     889.76     1.77
  68  33  35    1575.75   208.21
  69  28  41     729.07   163.44
  69  30  39     776.16     1.63
  69  32  37     886.15    15.71
  69  34  35    2317.00   278.00
  70  27  43     903.55   499.15
  70  29  41     707.73    18.76
  70  31  39     814.17     2.16
  70  33  37     812.65    54.77
  70  35  35    1714.00   367.72
  71  28  43     402.84   327.79
  71  30  41     493.20     3.73
  71  32  39     779.06     3.23
  71  34  37     919.00   208.50
  72  29  43     314.48   151.06
  72  31  41     624.44     3.59
  72  33  39     873.74    16.03
  72  35  37    1621.50   272.40
  73  28  45     675.57   507.15
  73  30  43     494.10    24.12
  73  32  41     594.39     1.02
  73  34  39     818.09   103.67
  73  36  37    2539.78   278.43
  74  29  45     624.00   328.72
  74  31  43     403.34     5.59
  74  33  41     493.95     3.41
  74  35  39     667.09   177.02
  74  37  37    1470.50   424.00
  75  28  47     377.00   708.83
  75  30  45     623.55    68.96
  75  32  43     522.79     0.25
  75  34  41     639.61     6.00
  75  36  39     623.82   141.75
  76  29  47     484.50   520.47
  76  31  45     675.20    30.53
  76  33  43     596.23     2.08
  76  35  41     755.53    66.99
  76  37  39    1692.47   241.56
  77  28  49     489.00   912.29
  77  30  47     577.26   119.64
  77  32  45     570.85     1.79
  77  34  43     632.42     0.20
  77  36  41     814.07    30.11
  77  38  39    2454.50   328.26
  78  29  49     503.00   715.10
  78  31  47     398.05    73.62
  78  33  45     581.95     2.96
  78  35  43     630.53     7.14
  78  37  41     816.33     7.17
  79  30  49     311.94   154.81
  79  32  47     531.74    11.83
  79  34  45     520.19     0.81
  79  36  43     723.68     5.59
  79  38  41     826.99   149.09
  80  31  49     559.55   131.71
  80  33  47     411.53     4.66
  80  35  45     463.83     2.06
  80  37  43     655.46     6.58
  80  39  41    1884.81   352.86
  81  30  51    2132.97   247.71
  81  32  49     704.99   123.17
  81  34  47     449.85     0.99
  81  36  45     519.21     4.13
  81  38  43     713.26     7.03
  82  31  51    1993.70   291.89
  82  33  49     774.70   110.10
  82  35  47     435.82     2.68
  82  37  45     521.80     6.07
  82  39  43     673.40   230.36
  83  32  51    1701.67   264.62
  83  34  49     738.84     7.25
  83  36  47     426.38     2.57
  83  38  45     534.14     5.44
  83  40  43     758.00   402.64
  84  33  51    1854.49   215.25
  84  35  49     716.62    10.09
  84  37  47     260.63     5.12
  84  39  45     396.19    45.75
  84  41  43    1652.90   319.63
  85  32  53     559.50   428.80
  85  34  51    1882.60    12.89
  85  36  49     503.78     2.46
  85  38  47     379.15     3.30
  85  40  45     493.00   290.87
  86  33  53     438.00   346.09
  86  35  51    2177.31    16.35
  86  37  49     333.82     3.15
  86  39  47     175.24    28.28
  86  41  45     583.20   225.66
  87  34  53     626.98    28.00
  87  36  51    2204.36     6.91
  87  38  49     239.58     1.74
  87  40  47     247.31   100.25
  87  42  45     303.92   369.27
  88  33  55     875.50   487.50
  88  35  53     267.27    33.83
  88  37  51    2655.85     3.03
  88  39  49     241.87    12.68
  88  41  47     316.30   121.48
  88  43  45    1594.00   344.76
  89  34  55     392.92   203.65
  89  36  53     577.62    13.46
  89  38  51    2687.95     1.32
  89  40  49     337.28    16.58
  89  42  47     338.07   219.69
  90  35  55     885.61    56.41
  90  37  53     539.21     5.47
  90  39  51    3020.58     1.80
  90  41  49     168.12    39.36
  90  43  47     -59.45   233.27
  91  34  57     891.00   411.93
  91  36  55     722.89    16.15
  91  38  53     544.48     3.72
  91  40  51    2728.77     5.01
  91  42  49     414.93    11.09
  91  44  47     456.50   406.96
  92  35  57     724.88   160.53
  92  37  55     579.57     7.00
  92  39  53     383.15     5.47
  92  41  51    2744.16    17.87
  92  43  49     435.45   176.46
  92  45  47     941.00   428.31
  93  36  57     735.91   150.42
  93  38  55     483.29     5.94
  93  40  53     437.45     1.04
  93  42  51    2516.32     3.85
  93  44  49     419.00   290.60
  94  37  57     832.70    11.26
  94  39  55     448.96     8.37
  94  41  53     498.65     1.75
  94  43  51    2602.46   100.19
  94  45  49     451.00   354.80
  95  36  59     232.50   329.16
  95  38  57     927.14    13.68
  95  40  55     318.69     1.65
  95  42  53     612.10     1.83
  95  44  51    2328.09   149.08
  95  46  49     513.50   386.21
  96  37  59     343.31    18.18
  96  39  57     961.85     9.43
  96  41  55     374.62     1.40
  96  43  53     605.66     4.55
  96  45  51    2458.99   227.50
  97  38  59     218.94    21.54
  97  40  57    1169.39     9.81
  97  42  55     529.84     0.14
  97  44  53     675.94     7.09
  97  46  51    2350.51   227.04
  98  37  61      25.22    77.09
  98  39  59     557.23    15.13
  98  41  57    1052.00     6.78
  98  43  55     550.20     3.89
  98  45  53     632.18    79.39
  98  47  51    2364.50   354.80
  99  38  61      41.85    67.14
  99  40  59     253.66    22.62
  99  42  57     624.27     2.87
  99  44  55     578.98     5.99
  99  46  53     598.50    76.75
  99  48  51    2255.50   294.92
 100  37  63    -140.83   135.63
 100  39  61    -384.27    50.83
 100  41  59      52.62    12.73
 100  43  57     544.98    12.24
 100  45  55     575.65    20.64
 100  47  53     748.93   232.82
 101  38  63     366.32   106.43
 101  40  61      95.03    36.89
 101  42  59     349.64    10.40
 101  44  57     557.64     3.27
 101  46  55     614.45    13.10
 101  48  53     882.97   128.82
 102  39  63     441.51   164.00
 102  41  61     119.24    36.83
 102  43  59     374.73    17.77
 102  45  57     609.77    12.55
 102  47  55     449.58   105.83
 102  49  53     654.00   328.49
 103  38  65     765.91   363.43
 103  40  63     269.91   204.32
 103  42  61     298.64    33.61
 103  44  59     442.84     1.71
 103  46  57     616.68     6.12
 103  48  55     243.97    69.74
 103  50  53     540.00   364.34
 104  39  65     709.50   331.74
 104  41  63     420.57    69.82
 104  43  61     286.35    30.80
 104  45  59     394.77     8.85
 104  47  57     645.28    53.76
 104  49  55     654.45   150.27
 105  40  65     620.00   379.69
 105  42  63     426.01    45.44
 105  44  61     380.11     4.14
 105  46  59     475.52     2.74
 105  48  57     716.82    35.76
 105  50  55     465.65   229.18
 106  41  65     737.62   215.12
 106  43  63     439.85    84.67
 106  45  61     405.12     6.84
 106  47  59     469.94    11.19
 106  49  57     400.18    18.40
 106  51  55     564.50   312.08
 107  40  67     577.50   537.30
 107  42  65     497.76   105.05
 107  44  63     451.09    60.54
 107  46  61     448.60     2.98
 107  48  59     519.53     5.55
 107  50  57     647.32    86.80
 108  41  67     439.50   382.11
 108  43  65     522.27   152.19
 108  45  63     431.75    10.44
 108  47  61     511.26     6.18
 108  49  59     578.98    12.61
 108  51  57     635.50   224.89
 109  42  67     329.00   244.85
 109  44  65     423.22   142.96
 109  46  63     394.28     6.16
 109  48  61     510.83     5.05
 109  50  59     373.76    39.38
 109  52  57     528.84   229.32
 110  43  67     409.00   260.91
 110  45  65     437.27   102.83
 110  47  63     408.30     3.26
 110  49  61     509.86     7.70
 110  51  59     507.00   180.14
 111  42  69     446.50   422.89
 111  44  67     378.60   319.91
 111  46  65     420.55     9.96
 111  48  63     432.90     3.09
 111  50  61     503.36    24.24
 111  52  59     807.66   119.94
 112  43  69     399.00   424.48
 112  45  67     389.50   247.25
 112  47  65     340.86     8.49
 112  49  63     462.93     3.61
 112  51  61     509.00   142.13
 112  53  59     598.00   228.68
 113  44  69     400.00   436.87
 113  46  67     415.05    17.28
 113  48  65     395.53     1.15
 113  50  63     462.43     7.67
