 186  76 110     818.26     0.74
 187  75 112     589.88     0.78
 188  76 112     848.36     0.69
 189  75 114     580.05     4.20
 190  76 114     935.47     0.53
 191  79 112     864.97   103.88
 192  76 116     899.66     1.07
 193  77 116     786.89     0.14
 194  78 116    1057.37     1.22
 195  77 118     582.52     0.21
 196  78 118     908.41     0.10
 197  79 118     714.04     2.07
 198  78 120     855.07     1.51
 199  79 120     536.01     0.09
 200  80 120     682.05     0.32
 201  79 122     487.60    36.42
 202  80 122     762.07     0.33
 203  81 122     488.23    12.94
 204  80 124     751.22     1.25
 205  81 124     445.23     0.28
 206  82 124     678.34     0.22
 207  81 126     172.55     2.76
 208  82 126     315.01     0.07
 209  83 126     286.41     1.64
 210  82 128     624.39     0.92
 211  83 128     264.78     2.77
 212  84 128     728.70     0.37
 213  85 128     497.12     3.27
 214  84 130     767.24     2.03
 215  85 130     535.81     5.07
 216  84 132     809.50     2.04
 217  85 132     683.16     5.53
 218  86 132     924.34     4.70
 219  87 132     591.20     5.76
 220  86 134     921.81     2.20
 221  87 134     530.70     5.75
 222  88 134     670.23     7.08
 223  87 136     517.70    15.32
 224  88 136     666.23     2.80
 225  89 136     498.47     5.79
 226  88 138     747.23     2.09
 227  89 138     564.56     4.28
 228  88 140     873.13     1.22
 229  91 138     555.23     6.48
 230  90 140     769.77     1.81
 231  91 140     511.22     4.92
 232  90 142     660.05     0.62
 233  91 142     486.39     5.49
 234  90 144     702.34     1.64
 235  91 144     432.05    25.21
 236  92 144     623.46     0.30
 237  93 144     417.46    35.66
 238  92 146     513.92     0.65
 239  93 146     364.34     0.51
 240  94 146     443.47     0.31
 241  95 146     341.97     9.80
 242  94 148     533.88     0.35
 243  95 148     414.73     0.54
 244  96 148     553.69     0.77
 245  95 150     345.01     1.79
 246  96 150     469.14     1.45
 247  97 150     316.59    42.52
 248  96 152     528.08     3.13
 249  99 150     401.50    42.43
 250  98 152     519.59     2.97
 251  97 154     413.44     6.10
 252  98 154     531.22     3.20
 253  99 154     532.32    35.65
 254 100 154     486.55     4.37
 255  99 156     441.39     6.23
 256 100 156     603.89     4.40
 257 101 156     696.61    37.51
 258 100 158     634.26   100.05
 259 101 158     378.66   100.03
 260 104 156     584.00   150.61
 261 103 158     565.50   133.78
 262 104 158     536.50   188.90
 263 105 158     522.50   192.31
 264 106 158     570.50   218.50
 265 105 160     563.50   231.54
 266 106 160     595.50   224.86
 267 107 160     502.50   356.14
 268 108 160     629.00   300.52
 269 109 160     465.50   456.86
 270 110 160     993.50   456.67
 271 109 162     517.50   595.54
 272 110 162     568.00   476.59
